Category,Type,Subcategory,Sub-Subcategory,Mechanical Property Data Source(s),Name,Treatment or Temper,Treatment Temperature (F),Treatment Temperature (C),Minimum Ultimate Tensile Strength (psi),Maximum Ultimate Tensile Strength (psi),Ultimate Tensile Strength (psi),Minimum Yield Strength (psi),Maximum Yield Strength (psi),Yield Strength (psi),Minimum Ultimate Tensile Strength (MPa),Maximum Ultimate Tensile Strength (MPa),Ultimate Tensile Strength (MPa),Minimum Yield Strength (MPa),Maximum Yield Strength (MPa),Yield Strength (MPa),Minimum Elongation (%),Maximum Elongation (%),Elongation (%),Reduction in Cross Sectional Area (%),Brinell Hardness,Rockwell Hardness,Izod Impact Strength (Ft-lb),Izod Impact Strength (N-m),Water Quenched?,Ultimate Shearing Strength (ksi),Ultimate Shearing Strength (Mpa),Endurance limit (ksi),Endurance limit (MPa),Density (kg/m^3),Young's Modulus (GPa),Thermal Conductivity (W/m-K),Thermal Expansion (10^-6/K),Maximum Service Temperature (C),Thermal Shock Index (K),E*alpha (MPa/K)
Metal,Copper Alloys,Copper Alloys,Copper-Beryllium Alloys,"Machinery's Handbook 27th edition, Pg. 570",35,1/2 Heat Treated From Hardened or Heat Treated From Hardened,,,110000.0,130000.0,120000.0,100000.0,120000.0,110000.0,758.4,896.3,827.4,689.5,827.4,758.4,8.0,20.0,14.0,,,,,,,,,,,8940,117.0,390.0,17.0,250,381.3,1.989
Metal,Titanium,Titanium Alloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",CP Titanium Grade 1,,,,,,34809.1,,,24656.5,,,240.0,,,170.0,,,24.0,,,,,,,,,,,4510,103.0,22.3,8.6,300,191.9,0.8858
Metal,Titanium,Titanium Alloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",CP Titanium Grade 2,,,,,,50038.1,,,39885.5,,,345.0,,,275.0,,,20.0,,,,,,,,,,,4510,103.0,21.9,8.6,300,310.5,0.8858
Metal,Titanium,Titanium Alloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",CP Titanium Grade 4,,,,,,79770.9,,,69618.2,,,550.0,,,480.0,,,15.0,,,,,,,,,,,4510,104.0,19.7,8.6,300,536.7,0.8944
Metal,Titanium,Titanium Alloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Ti-6Al-4V Annealed,,,,,,137786.1,,,127633.4,,,950.0,,,880.0,,,14.0,,,,,,,,,,,4430,113.8,6.7,8.6,400,899.2,0.9787
Metal,Titanium,Titanium Alloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Ti-6Al-4V STA,,,,,,169694.5,,,159541.8,,,1170.0,,,1100.0,,,10.0,,,,,,,,,,,4430,114.0,6.7,8.6,400,1122.0,0.9804
Metal,Titanium,Titanium Alloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Ti-6Al-4V ELI,,,,,,124732.7,,,114580.0,,,860.0,,,790.0,,,15.0,,,,,,,,,,,4430,113.8,6.7,8.6,400,807.2,0.9787
Metal,Titanium,Titanium Alloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Ti-3Al-2.5V,,,,,,89923.6,,,75419.8,,,620.0,,,520.0,,,15.0,,,,,,,,,,,4480,100.0,8.3,9.5,400,547.4,0.95
Metal,Titanium,Titanium Alloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Ti-5Al-2.5Sn,,,,,,120381.5,,,113129.6,,,830.0,,,780.0,,,16.0,,,,,,,,,,,4480,110.0,7.8,9.4,480,754.4,1.034
Metal,Titanium,Titanium Alloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Ti-6Al-2Sn-4Zr-2Mo,,,,,,146488.4,,,131984.6,,,1010.0,,,910.0,,,13.0,,,,,,,,,,,4540,114.0,6.6,7.7,540,1036.7,0.8778
Metal,Titanium,Titanium Alloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Ti-15V-3Cr-3Al-3Sn (beta),,,,,,179847.1,,,169694.5,,,1240.0,,,1170.0,,,7.0,,,,,,,,,,,4760,103.0,7.6,8.5,425,1336.4,0.8755
Metal,Titanium,Titanium Alloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Ti-10V-2Fe-3Al (beta),,,,,,179847.1,,,169694.5,,,1240.0,,,1170.0,,,8.0,,,,,,,,,,,4650,110.0,7.5,9.0,425,1181.8,0.99
Metal,Titanium,Titanium Alloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Ti-6Al-6V-2Sn,,,,,,159541.8,,,149389.1,,,1100.0,,,1030.0,,,14.0,,,,,,,,,,,4540,114.0,6.6,9.4,425,961.2,1.0716
Metal,Nickel,Nickel Superalloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Pure Nickel 200,,,,,,66717.5,,,21755.7,,,460.0,,,150.0,,,47.0,,,,,,,,,,,8890,207.0,70.3,13.3,600,54.5,2.7531
Metal,Nickel,Nickel Superalloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Monel 400,,,,,,79770.9,,,34809.1,,,550.0,,,240.0,,,35.0,,,,,,,,,,,8800,179.0,21.8,13.9,540,96.5,2.4881
Metal,Nickel,Nickel Superalloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Monel K-500 Aged,,,,,,159541.8,,,114580.0,,,1100.0,,,790.0,,,24.0,,,,,,,,,,,8460,179.0,17.5,13.7,540,322.1,2.4523
Metal,Nickel,Nickel Superalloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Inconel 600,,,,,,95725.1,,,41335.8,,,660.0,,,285.0,,,45.0,,,,,,,,,,,8470,207.0,14.9,13.3,1095,103.5,2.7531
Metal,Nickel,Nickel Superalloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Inconel 625,,,,,,134885.3,,,75419.8,,,930.0,,,520.0,,,45.0,,,,,,,,,,,8440,207.5,9.8,12.8,982,195.8,2.656
Metal,Nickel,Nickel Superalloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Inconel 718 Aged,,,,,,200152.4,,,169694.5,,,1380.0,,,1170.0,,,21.0,,,,,,,,,,,8190,200.0,11.4,13.0,700,450.0,2.6
Metal,Nickel,Nickel Superalloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Hastelloy C-276,,,,,,114580.0,,,52213.7,,,790.0,,,360.0,,,60.0,,,,,,,,,,,8890,205.0,9.8,11.2,1093,156.8,2.296
Metal,Nickel,Nickel Superalloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Hastelloy X,,,,,,111679.3,,,52213.7,,,770.0,,,360.0,,,43.0,,,,,,,,,,,8220,197.0,9.1,13.9,1095,131.5,2.7383
Metal,Nickel,Nickel Superalloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Waspaloy Aged,,,,,,185648.6,,,124732.7,,,1280.0,,,860.0,,,25.0,,,,,,,,,,,8190,213.0,11.0,12.2,870,330.9,2.5986
Metal,Nickel,Nickel Superalloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Rene 41 Aged,,,,,,204503.6,,,153740.3,,,1410.0,,,1060.0,,,14.0,,,,,,,,,,,8250,218.0,9.0,12.6,870,385.9,2.7468
Metal,Nickel,Nickel Superalloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Nimonic 80A,,,,,,179847.1,,,113129.6,,,1240.0,,,780.0,,,30.0,,,,,,,,,,,8190,222.0,11.2,12.7,815,276.7,2.8194
Metal,Nickel,Nickel Superalloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Haynes 230,,,,,,124732.7,,,56564.8,,,860.0,,,390.0,,,48.0,,,,,,,,,,,8970,211.0,8.9,13.6,1149,135.9,2.8696
Metal,Magnesium,Magnesium Alloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Pure Magnesium,,,,,,23931.3,,,13053.4,,,165.0,,,90.0,,,6.0,,,,,,,,,,,1738,45.0,156.0,26.0,150,76.9,1.17
Metal,Magnesium,Magnesium Alloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",AZ31B Wrought,,,,,,42061.0,,,31908.4,,,290.0,,,220.0,,,15.0,,,,,,,,,,,1770,45.0,96.0,26.0,150,188.0,1.17
Metal,Magnesium,Magnesium Alloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",AZ91 Cast,,,,,,33358.7,,,21755.7,,,230.0,,,150.0,,,3.0,,,,,,,,,,,1810,45.0,51.0,26.0,150,128.2,1.17
Metal,Magnesium,Magnesium Alloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",ZK60A T5,,,,,,49312.9,,,41335.8,,,340.0,,,285.0,,,11.0,,,,,,,,,,,1830,45.0,117.0,26.0,150,243.6,1.17
Metal,Magnesium,Magnesium Alloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",AM60 Cast,,,,,,31908.4,,,18854.9,,,220.0,,,130.0,,,8.0,,,,,,,,,,,1800,45.0,62.0,26.0,150,111.1,1.17
Metal,Magnesium,Magnesium Alloys,,"Ashby, Materials Selection in Mechanical Design; MatWeb",WE43 (rare earth),,,,,,36259.5,,,23931.3,,,250.0,,,165.0,,,5.0,,,,,,,,,,,1840,44.0,51.3,27.0,250,138.9,1.188
Metal,Refractory,Refractory Metals,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Pure Tungsten,,,,,,142137.2,,,108778.5,,,980.0,,,750.0,,,1.0,,,,,,,,,,,19250,411.0,173.0,4.5,2000,405.5,1.8495
Metal,Refractory,Refractory Metals,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Tungsten Heavy Alloy,,,,,,130534.2,,,101526.6,,,900.0,,,700.0,,,5.0,,,,,,,,,,,17500,360.0,100.0,5.0,1500,388.9,1.8
Metal,Refractory,Refractory Metals,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Pure Molybdenum,,,,,,100076.2,,,79770.9,,,690.0,,,550.0,,,25.0,,,,,,,,,,,10200,329.0,138.0,5.0,1000,334.3,1.645
Metal,Refractory,Refractory Metals,,"Ashby, Materials Selection in Mechanical Design; MatWeb",TZM Molybdenum,,,,,,124732.7,,,110228.9,,,860.0,,,760.0,,,20.0,,,,,,,,,,,10200,320.0,126.0,5.4,1400,439.8,1.728
Metal,Refractory,Refractory Metals,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Tantalum,,,,,,50038.1,,,25381.7,,,345.0,,,175.0,,,30.0,,,,,,,,,,,16650,186.0,57.0,6.5,1000,144.7,1.209
Metal,Refractory,Refractory Metals,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Niobium,,,,,,39885.5,,,30022.9,,,275.0,,,207.0,,,30.0,,,,,,,,,,,8570,105.0,54.0,7.3,800,270.1,0.7665
Metal,Steel,Tool Steels,,"Ashby, Materials Selection in Mechanical Design; MatWeb",A2 Air-Hardening,,,,,,234961.6,,,214656.2,,,1620.0,,,1480.0,,,8.0,,,,,,,,,,,7860,200.0,25.0,11.3,540,654.9,2.26
Metal,Steel,Tool Steels,,"Ashby, Materials Selection in Mechanical Design; MatWeb",D2 High-Carbon High-Chromium,,,,,,275572.2,,,246564.6,,,1900.0,,,1700.0,,,5.0,,,,,,,,,,,7700,207.0,20.0,10.4,540,789.7,2.1528
Metal,Steel,Tool Steels,,"Ashby, Materials Selection in Mechanical Design; MatWeb",H13 Hot-Work,,,,,,210305.1,,,185648.6,,,1450.0,,,1280.0,,,12.0,,,,,,,,,,,7800,215.0,28.4,10.4,600,572.5,2.236
Metal,Steel,Tool Steels,,"Ashby, Materials Selection in Mechanical Design; MatWeb",M2 High-Speed,,,,,,319083.6,,,290076.0,,,2200.0,,,2000.0,,,5.0,,,,,,,,,,,8160,207.0,21.0,10.1,600,956.6,2.0907
Metal,Steel,Tool Steels,,"Ashby, Materials Selection in Mechanical Design; MatWeb",S7 Shock-Resisting,,,,,,275572.2,,,234961.6,,,1900.0,,,1620.0,,,8.0,,,,,,,,,,,7800,207.0,25.0,12.5,540,626.1,2.5875
Metal,Steel,Tool Steels,,"Ashby, Materials Selection in Mechanical Design; MatWeb",O1 Oil-Hardening,,,,,,268320.3,,,224808.9,,,1850.0,,,1550.0,,,6.0,,,,,,,,,,,7850,207.0,33.5,10.6,425,706.4,2.1942
Ceramic,Oxide,Aluminas,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Alumina 96%,,,,,,43511.4,,,43511.4,,,300.0,,,300.0,,,0.0,,,,,,,,,,,3720,300.0,24.0,8.0,1500,125.0,2.4
Ceramic,Oxide,Aluminas,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Alumina 99%,,,,,,55114.4,,,55114.4,,,380.0,,,380.0,,,0.0,,,,,,,,,,,3890,370.0,30.0,8.1,1700,126.8,2.997
Ceramic,Oxide,Aluminas,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Alumina 99.9%,,,,,,72519.0,,,72519.0,,,500.0,,,500.0,,,0.0,,,,,,,,,,,3960,400.0,35.0,8.4,1750,148.8,3.36
Ceramic,Carbide,Silicon Carbides,,"Ashby, Materials Selection in Mechanical Design; MatWeb",SiC Sintered,,,,,,65267.1,,,65267.1,,,450.0,,,450.0,,,0.0,,,,,,,,,,,3160,410.0,120.0,4.5,1500,243.9,1.845
Ceramic,Carbide,Silicon Carbides,,"Ashby, Materials Selection in Mechanical Design; MatWeb",SiC Reaction-Bonded,,,,,,50763.3,,,50763.3,,,350.0,,,350.0,,,0.0,,,,,,,,,,,3050,380.0,145.0,4.4,1380,209.3,1.672
Ceramic,Carbide,Silicon Carbides,,"Ashby, Materials Selection in Mechanical Design; MatWeb",SiC Hot-Pressed,,,,,,94274.7,,,94274.7,,,650.0,,,650.0,,,0.0,,,,,,,,,,,3210,450.0,125.0,4.5,1650,321.0,2.025
Ceramic,Nitride,Silicon Nitrides,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Si3N4 Sintered,,,,,,101526.6,,,101526.6,,,700.0,,,700.0,,,0.0,,,,,,,,,,,3200,310.0,30.0,3.3,1300,684.3,1.023
Ceramic,Nitride,Silicon Nitrides,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Si3N4 Hot-Pressed,,,,,,137786.1,,,137786.1,,,950.0,,,950.0,,,0.0,,,,,,,,,,,3290,320.0,32.0,3.3,1400,899.6,1.056
Ceramic,Nitride,Silicon Nitrides,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Si3N4 Reaction-Bonded,,,,,,43511.4,,,43511.4,,,300.0,,,300.0,,,0.0,,,,,,,,,,,2400,220.0,14.0,3.0,1300,454.5,0.66
Ceramic,Oxide,Zirconias,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Zirconia PSZ (MgO),,,,,,94274.7,,,94274.7,,,650.0,,,650.0,,,0.0,,,,,,,,,,,5740,205.0,2.2,10.0,900,317.1,2.05
Ceramic,Oxide,Zirconias,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Zirconia TZP (Y2O3),,,,,,174045.6,,,174045.6,,,1200.0,,,1200.0,,,0.0,,,,,,,,,,,6050,210.0,2.5,10.5,1000,544.2,2.205
Ceramic,Oxide,Zirconias,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Zirconia FSZ,,,,,,43511.4,,,43511.4,,,300.0,,,300.0,,,0.0,,,,,,,,,,,5800,200.0,2.0,10.0,2200,150.0,2.0
Ceramic,Carbide,Tungsten Carbides,,"Ashby, Materials Selection in Mechanical Design; MatWeb",WC-6%Co,,,,,,290076.0,,,290076.0,,,2000.0,,,2000.0,,,0.0,,,,,,,,,,,14900,630.0,90.0,4.9,800,647.9,3.087
Ceramic,Carbide,Tungsten Carbides,,"Ashby, Materials Selection in Mechanical Design; MatWeb",WC-10%Co,,,,,,319083.6,,,319083.6,,,2200.0,,,2200.0,,,0.0,,,,,,,,,,,14600,580.0,80.0,5.5,800,689.7,3.19
Ceramic,Carbide,Tungsten Carbides,,"Ashby, Materials Selection in Mechanical Design; MatWeb",WC-15%Co,,,,,,348091.2,,,348091.2,,,2400.0,,,2400.0,,,0.0,,,,,,,,,,,13900,540.0,75.0,6.0,800,740.7,3.24
Ceramic,Glass,Glasses,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Soda-lime Glass,,,,,,7251.9,,,7251.9,,,50.0,,,50.0,,,0.0,,,,,,,,,,,2500,70.0,1.0,9.0,400,79.4,0.63
Ceramic,Glass,Glasses,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Borosilicate Glass,,,,,,14503.8,,,14503.8,,,100.0,,,100.0,,,0.0,,,,,,,,,,,2230,64.0,1.1,3.3,500,473.5,0.2112
Ceramic,Glass,Glasses,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Fused Silica,,,,,,15954.2,,,15954.2,,,110.0,,,110.0,,,0.0,,,,,,,,,,,2200,72.0,1.4,0.55,1100,2777.8,0.0396
Ceramic,Glass,Glasses,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Tempered Soda-lime,,,,,,21755.7,,,21755.7,,,150.0,,,150.0,,,0.0,,,,,,,,,,,2500,70.0,1.0,9.0,250,238.1,0.63
Composite,Polymer Matrix,CFRP,,"Ashby, Materials Selection in Mechanical Design; MatWeb",CFRP Unidirectional (axial),,,,,,217557.0,,,217557.0,,,1500.0,,,1500.0,,,1.0,,,,,,,,,,,1550,150.0,5.0,0.5,200,20000.0,0.075
Composite,Polymer Matrix,CFRP,,"Ashby, Materials Selection in Mechanical Design; MatWeb",CFRP Quasi-Isotropic,,,,,,87022.8,,,87022.8,,,600.0,,,600.0,,,1.0,,,,,,,,,,,1550,60.0,5.0,2.5,200,4000.0,0.15
Composite,Polymer Matrix,CFRP,,"Ashby, Materials Selection in Mechanical Design; MatWeb",CFRP Cross-Ply 0/90,,,,,,123282.3,,,123282.3,,,850.0,,,850.0,,,1.0,,,,,,,,,,,1550,80.0,5.0,1.5,200,7083.3,0.12
Composite,Polymer Matrix,CFRP,,"Ashby, Materials Selection in Mechanical Design; MatWeb",CFRP High-Modulus UD,,,,,,159541.8,,,159541.8,,,1100.0,,,1100.0,,,0.5,,,,,,,,,,,1700,230.0,30.0,-0.5,200,-9565.2,-0.115
Composite,Polymer Matrix,GFRP,,"Ashby, Materials Selection in Mechanical Design; MatWeb",GFRP Unidirectional,,,,,,145038.0,,,145038.0,,,1000.0,,,1000.0,,,2.0,,,,,,,,,,,1900,45.0,0.6,7.0,200,3174.6,0.315
Composite,Polymer Matrix,GFRP,,"Ashby, Materials Selection in Mechanical Design; MatWeb",GFRP Woven,,,,,,50763.3,,,50763.3,,,350.0,,,350.0,,,2.0,,,,,,,,,,,1900,25.0,0.6,9.0,200,1555.6,0.225
Composite,Polymer Matrix,GFRP,,"Ashby, Materials Selection in Mechanical Design; MatWeb",GFRP Chopped Strand Mat,,,,,,18854.9,,,18854.9,,,130.0,,,130.0,,,2.0,,,,,,,,,,,1500,8.0,0.5,25.0,200,650.0,0.2
Composite,Polymer Matrix,GFRP,,"Ashby, Materials Selection in Mechanical Design; MatWeb",GFRP SMC,,,,,,11603.0,,,11603.0,,,80.0,,,80.0,,,2.0,,,,,,,,,,,1850,11.0,0.5,20.0,200,363.6,0.22
Composite,Polymer Matrix,Aramid Composites,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Kevlar/Epoxy UD,,,,,,188549.4,,,188549.4,,,1300.0,,,1300.0,,,2.0,,,,,,,,,,,1380,75.0,1.5,-2.0,175,-8666.7,-0.15
Composite,Polymer Matrix,Aramid Composites,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Kevlar/Epoxy Woven,,,,,,72519.0,,,72519.0,,,500.0,,,500.0,,,3.0,,,,,,,,,,,1380,30.0,1.5,4.0,175,4166.7,0.12
Polymer,Thermoplastic,Polyolefins,,"Ashby, Materials Selection in Mechanical Design; MatWeb",HDPE,,,,,,4641.2,,,3771.0,,,32.0,,,26.0,,,100.0,,,,,,,,,,,950,1.0,0.5,200.0,80,130.0,0.2
Polymer,Thermoplastic,Polyolefins,,"Ashby, Materials Selection in Mechanical Design; MatWeb",LDPE,,,,,,1740.5,,,1305.3,,,12.0,,,9.0,,,300.0,,,,,,,,,,,920,0.2,0.33,220.0,60,204.5,0.044
Polymer,Thermoplastic,Polyolefins,,"Ashby, Materials Selection in Mechanical Design; MatWeb",UHMWPE,,,,,,6961.8,,,3045.8,,,48.0,,,21.0,,,350.0,,,,,,,,,,,940,0.7,0.41,200.0,80,150.0,0.14
Polymer,Thermoplastic,Polyolefins,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Polypropylene,,,,,,5076.3,,,4641.2,,,35.0,,,32.0,,,400.0,,,,,,,,,,,905,1.5,0.2,100.0,100,213.3,0.15
Polymer,Thermoplastic,Polyolefins,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Polypropylene Copolymer,,,,,,4061.1,,,3626.0,,,28.0,,,25.0,,,500.0,,,,,,,,,,,900,1.2,0.2,110.0,100,189.4,0.132
Polymer,Thermoplastic,Vinyl/Styrenic,,"Ashby, Materials Selection in Mechanical Design; MatWeb",PVC Rigid,,,,,,7542.0,,,7251.9,,,52.0,,,50.0,,,80.0,,,,,,,,,,,1380,3.0,0.2,80.0,60,208.3,0.24
Polymer,Thermoplastic,Vinyl/Styrenic,,"Ashby, Materials Selection in Mechanical Design; MatWeb",PVC Flexible,,,,,,2175.6,,,1740.5,,,15.0,,,12.0,,,200.0,,,,,,,,,,,1300,0.05,0.16,150.0,60,1600.0,0.0075
Polymer,Thermoplastic,Vinyl/Styrenic,,"Ashby, Materials Selection in Mechanical Design; MatWeb",ABS,,,,,,6526.7,,,5801.5,,,45.0,,,40.0,,,25.0,,,,,,,,,,,1050,2.4,0.2,90.0,80,185.2,0.216
Polymer,Thermoplastic,Vinyl/Styrenic,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Polystyrene,,,,,,6526.7,,,5801.5,,,45.0,,,40.0,,,3.0,,,,,,,,,,,1050,3.2,0.13,80.0,70,156.2,0.256
Polymer,Thermoplastic,Vinyl/Styrenic,,"Ashby, Materials Selection in Mechanical Design; MatWeb",HIPS,,,,,,4351.1,,,3626.0,,,30.0,,,25.0,,,50.0,,,,,,,,,,,1040,2.0,0.13,90.0,70,138.9,0.18
Polymer,Thermoplastic,Engineering Polymers,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Polycarbonate,,,,,,9427.5,,,8992.4,,,65.0,,,62.0,,,110.0,,,,,,,,,,,1200,2.3,0.2,70.0,130,385.1,0.161
Polymer,Thermoplastic,Engineering Polymers,,"Ashby, Materials Selection in Mechanical Design; MatWeb",PMMA Acrylic,,,,,,10152.7,,,9427.5,,,70.0,,,65.0,,,5.0,,,,,,,,,,,1190,3.2,0.19,80.0,80,253.9,0.256
Polymer,Thermoplastic,Engineering Polymers,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Nylon 6,,,,,,10877.9,,,7977.1,,,75.0,,,55.0,,,100.0,,,,,,,,,,,1140,2.8,0.25,85.0,110,231.1,0.238
Polymer,Thermoplastic,Engineering Polymers,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Nylon 6/6,,,,,,12328.2,,,8702.3,,,85.0,,,60.0,,,60.0,,,,,,,,,,,1140,3.0,0.25,80.0,120,250.0,0.24
Polymer,Thermoplastic,Engineering Polymers,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Nylon 12,,,,,,7251.9,,,5801.5,,,50.0,,,40.0,,,200.0,,,,,,,,,,,1010,1.4,0.25,100.0,100,285.7,0.14
Polymer,Thermoplastic,Engineering Polymers,,"Ashby, Materials Selection in Mechanical Design; MatWeb",POM Acetal,,,,,,10152.7,,,9427.5,,,70.0,,,65.0,,,40.0,,,,,,,,,,,1410,3.0,0.31,110.0,100,197.0,0.33
Polymer,Thermoplastic,Engineering Polymers,,"Ashby, Materials Selection in Mechanical Design; MatWeb",PET,,,,,,10877.9,,,8702.3,,,75.0,,,60.0,,,70.0,,,,,,,,,,,1380,3.0,0.2,70.0,120,285.7,0.21
Polymer,Thermoplastic,Engineering Polymers,,"Ashby, Materials Selection in Mechanical Design; MatWeb",PBT,,,,,,7977.1,,,7251.9,,,55.0,,,50.0,,,40.0,,,,,,,,,,,1310,2.5,0.21,75.0,130,266.7,0.1875
Polymer,Thermoplastic,High-Performance Polymers,,"Ashby, Materials Selection in Mechanical Design; MatWeb",PEEK,,,,,,14503.8,,,13778.6,,,100.0,,,95.0,,,30.0,,,,,,,,,,,1320,3.6,0.25,47.0,250,561.5,0.1692
Polymer,Thermoplastic,High-Performance Polymers,,"Ashby, Materials Selection in Mechanical Design; MatWeb",PEEK 30%CF Filled,,,,,,31908.4,,,31908.4,,,220.0,,,220.0,,,1.0,,,,,,,,,,,1410,22.0,0.92,15.0,250,666.7,0.33
Polymer,Thermoplastic,High-Performance Polymers,,"Ashby, Materials Selection in Mechanical Design; MatWeb",PEI Ultem,,,,,,15229.0,,,14503.8,,,105.0,,,100.0,,,60.0,,,,,,,,,,,1270,3.0,0.22,56.0,170,595.2,0.168
Polymer,Thermoplastic,High-Performance Polymers,,"Ashby, Materials Selection in Mechanical Design; MatWeb",PPS,,,,,,13053.4,,,11603.0,,,90.0,,,80.0,,,3.0,,,,,,,,,,,1350,3.3,0.29,49.0,220,494.7,0.1617
Polymer,Thermoplastic,High-Performance Polymers,,"Ashby, Materials Selection in Mechanical Design; MatWeb",PTFE,,,,,,3626.0,,,1740.5,,,25.0,,,12.0,,,350.0,,,,,,,,,,,2150,0.5,0.25,110.0,250,218.2,0.055
Polymer,Thermoplastic,High-Performance Polymers,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Polyimide,,,,,,12328.2,,,10877.9,,,85.0,,,75.0,,,8.0,,,,,,,,,,,1430,3.1,0.29,50.0,300,483.9,0.155
Polymer,Thermoset,Thermosets,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Epoxy Resin,,,,,,9427.5,,,9427.5,,,65.0,,,65.0,,,4.0,,,,,,,,,,,1200,3.5,0.22,60.0,150,309.5,0.21
Polymer,Thermoset,Thermosets,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Phenolic Resin,,,,,,7251.9,,,7251.9,,,50.0,,,50.0,,,1.0,,,,,,,,,,,1300,5.0,0.3,30.0,200,333.3,0.15
Polymer,Thermoset,Thermosets,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Polyester Resin,,,,,,8702.3,,,8702.3,,,60.0,,,60.0,,,2.0,,,,,,,,,,,1300,3.5,0.2,100.0,130,171.4,0.35
Polymer,Thermoset,Thermosets,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Vinyl Ester Resin,,,,,,12328.2,,,12328.2,,,85.0,,,85.0,,,4.0,,,,,,,,,,,1140,3.4,0.18,70.0,150,357.1,0.238
Polymer,Thermoset,Thermosets,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Melamine-Formaldehyde,,,,,,10877.9,,,10877.9,,,75.0,,,75.0,,,1.0,,,,,,,,,,,1500,8.0,0.27,30.0,130,312.5,0.24
Polymer,Elastomer,Elastomers,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Natural Rubber,,,,,,3626.0,,,3626.0,,,25.0,,,25.0,,,700.0,,,,,,,,,,,920,0.0015,0.13,220.0,80,75757.6,0.0003
Polymer,Elastomer,Elastomers,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Silicone Rubber,,,,,,1015.3,,,1015.3,,,7.0,,,7.0,,,400.0,,,,,,,,,,,1100,0.005,0.3,250.0,250,5600.0,0.0013
Polymer,Elastomer,Elastomers,,"Ashby, Materials Selection in Mechanical Design; MatWeb",Nitrile Rubber NBR,,,,,,3626.0,,,3626.0,,,25.0,,,25.0,,,500.0,,,,,,,,,,,1000,0.005,0.25,130.0,100,38461.5,0.0006
